"Rzeczywista","Przewidziana","P_BARBUNYA","P_BOMBAY","P_CALI","P_DERMASON","P_HOROZ","P_SEKER","P_SIRA"
"SIRA","DERMASON",7.40515761764984e-10,4.14767131638584e-25,4.01933603230445e-10,0.956529634772841,2.51530865501191e-10,1.12230575085914e-06,0.0434692415274281
"SIRA","DERMASON",1.52745005139269e-08,1.55424164759133e-22,1.47278547681454e-11,0.761771445099338,5.61866280049303e-10,0.000114394042108429,0.23811414500746
"SIRA","DERMASON",8.57246110822470e-09,1.79853140788017e-23,1.62380624867683e-11,0.837146495819205,1.7930243661924e-10,3.17300287888787e-05,0.162821765384004
"SIRA","DERMASON",2.49403028806542e-09,6.31671302297709e-22,7.20404511699189e-13,0.872987081616644,3.45690529712138e-11,0.00157951772938392,0.125433398124652
"SIRA","DERMASON",1.66795519738175e-07,1.6491702758445e-23,5.73339000240613e-10,0.50917268375304,2.15421883895285e-08,3.65991848577741e-06,0.490823467417427
"SIRA","DERMASON",1.56572617313495e-07,2.69470234579426e-23,4.08822559865193e-10,0.678317679469448,1.02750468761404e-08,5.01056244524979e-06,0.32167714271162
"SIRA","SIRA",7.25905396299178e-08,3.60429368920476e-23,4.67440608859405e-10,0.494025327239483,1.96892171440781e-08,6.76456880438414e-06,0.505967815444515
"SIRA","DERMASON",1.22706220057485e-08,3.23138304919198e-24,1.10221551568267e-09,0.562632329049247,3.58163110193921e-09,4.90516675510983e-07,0.437367163479609
"SIRA","DERMASON",2.08268432165233e-07,5.45292715212789e-25,6.54457511106177e-09,0.733782062072519,3.42597756985568e-08,2.03287818931007e-07,0.266217485566879
"SIRA","DERMASON",1.22804751796709e-09,3.30640458811564e-21,1.1502579234641e-12,0.753102671129764,6.37059941056645e-11,0.0017753298368187,0.245121997740514
"SIRA","DERMASON",1.42317249888285e-06,2.29073494199842e-22,4.34313519143493e-11,0.620197732026814,6.02966791485408e-08,0.000557645606873184,0.379243138853704
"SIRA","DERMASON",7.34446850357045e-08,8.23949380596439e-24,7.98053595464921e-09,0.539226560862129,7.72919710185801e-08,4.4662616967052e-07,0.460772833794509
"SIRA","DERMASON",2.49899806332019e-08,1.09021977576157e-25,7.11172650808306e-09,0.865221660246072,6.38897590708705e-09,7.72364731313696e-08,0.134778224026772
"SIRA","DERMASON",5.23649019371088e-07,1.8226369825858e-22,4.20074061928513e-11,0.557419734305602,4.65795000258583e-08,0.000524011589843843,0.442055683834028
"SIRA","DERMASON",1.66369938091283e-08,5.1563215348514e-24,9.52780333804642e-10,0.74200890297957,2.3449631450026e-09,6.22140849367038e-07,0.257990454944844
"SIRA","DERMASON",1.39931668198147e-09,3.37982032424792e-23,2.72625045528289e-11,0.825478028003611,5.76838244257135e-11,8.15798083144009e-06,0.174513812531294
"SIRA","DERMASON",7.48853446258838e-09,2.6252623666604e-24,3.2404598857152e-09,0.521163571217266,1.23861863463489e-08,4.45350886914069e-07,0.478835960316667
"SIRA","SIRA",7.32647082193286e-09,1.03954680133074e-21,6.11912285533233e-11,0.291060058148161,5.48275632027009e-09,4.71616253815869e-05,0.708892767356038
"SIRA","DERMASON",1.44389469644961e-08,4.1819882301555e-22,4.62698718546781e-11,0.62071147107974,1.74108982320309e-09,5.49045287906261e-05,0.379233608165162
"SIRA","DERMASON",1.40930591855374e-08,1.00252896499934e-22,2.96294435455084e-11,0.733660269025942,5.94279258201607e-10,3.69740162670773e-05,0.266302742240824
"SIRA","DERMASON",1.18088822839816e-09,6.73358693356454e-23,5.30325681417057e-11,0.729942269383132,3.91744047338313e-10,2.65062416579116e-05,0.270031222749546
"SIRA","SIRA",1.17565064623979e-08,1.30636211986405e-24,3.7496076581128e-06,0.257823935861463,0.000364517019111324,4.73678237396723e-07,0.741807312077024
"SIRA","DERMASON",1.4856465533969e-09,3.26890870283273e-22,1.0713366446196e-11,0.508743668382945,4.26529961570027e-10,0.000171270246509283,0.491085059447656
"SIRA","DERMASON",6.19996529231327e-11,1.69713360481244e-21,1.9832648291623e-13,0.931848633341724,1.23783934881522e-12,0.00149033383798935,0.0666610327568513
"SIRA","SIRA",3.85846902184425e-08,1.22822032189154e-23,4.82130859603749e-10,0.305413356501924,2.75812353164788e-08,4.41980925269605e-06,0.694582157040767
"SIRA","SIRA",9.77057037104798e-08,6.03145393839314e-23,1.32673842110154e-09,0.430082659463237,2.8996334214171e-08,1.46939519755543e-06,0.569915743112789
"SIRA","DERMASON",1.75617755891051e-09,1.09969255312321e-22,1.24290706763632e-10,0.63883386637823,7.85228010703887e-10,1.06728922585702e-05,0.361155458063815
"SIRA","DERMASON",6.16751130028867e-09,4.48864503702987e-23,9.30094640016502e-11,0.779641625770056,5.63930257071145e-10,9.10527301550952e-06,0.220349262132478
"SIRA","DERMASON",2.09694900873926e-07,3.4548391469641e-25,1.82242776013301e-08,0.65087334766657,5.50392304065016e-08,4.81778442770484e-08,0.349126321197177
"SIRA","DERMASON",5.80127223614604e-08,1.18960721697369e-22,2.38661842053738e-10,0.661358254760267,7.9498127630838e-09,1.47999169699001e-05,0.338626879121566
"SIRA","DERMASON",1.38333636775631e-09,7.28589152258945e-23,8.27893810729065e-12,0.802265070982423,4.91514404620775e-11,4.33399148757236e-05,0.197691587661935
"SIRA","SIRA",4.4368137886055e-07,6.38898116362769e-24,8.06888024872016e-09,0.101797188870539,1.13293861145351e-06,1.9860313743038e-07,0.898201027837453
"SIRA","DERMASON",1.00765648191276e-08,1.22752027613708e-21,4.68019724490875e-12,0.651250710294423,7.73352532322388e-10,0.00106270104975316,0.347686577801226
"SIRA","SIRA",5.31317393635874e-09,1.18333425346777e-23,3.73876749382971e-08,0.258623799011658,4.21227894079752e-07,2.61980815233352e-07,0.741375475078783
"SIRA","SIRA",1.84025207977675e-08,8.31966180026182e-22,3.80671200987126e-10,0.219712427841905,2.83303585349345e-08,7.67071680064218e-06,0.780279854327744
"SIRA","SIRA",1.33295968334287e-06,4.7293377586556e-23,8.92125288982582e-10,0.3999548293326,2.06606776823562e-07,7.9166829882803e-06,0.600035713525826
"SIRA","SIRA",2.6338015141699e-09,5.8903352065755e-21,5.71084084530195e-12,0.332036965344545,1.1549444007667e-09,0.000693032144427157,0.667269998716572
"SIRA","DERMASON",9.35699658217775e-10,7.00437771514114e-20,1.14464319106941e-12,0.606636987484545,1.59248294292706e-10,0.00529617945014394,0.388066831969219
"SIRA","SIRA",3.018926796588e-08,2.63549414285333e-22,1.89932273891486e-10,0.415923374525419,8.47260725767064e-09,1.25643321276033e-05,0.584064022290646
"SIRA","SIRA",1.01225598884688e-09,7.67676999399944e-21,1.06257093383101e-11,0.445677515101046,5.61883219423554e-10,0.000310066445389903,0.5540124168688
"SIRA","DERMASON",4.41110290180423e-08,3.21292594264214e-20,3.56845545235595e-13,0.617413309560417,2.03217818777784e-09,0.136680248677501,0.245906395618519
"SIRA","SIRA",4.52267201906353e-07,8.91020349930826e-24,2.25222356562472e-09,0.193075568117051,1.5749221558549e-07,3.91807048647757e-07,0.806923428064259
"SIRA","SIRA",3.30204457022401e-09,5.10322333079274e-25,8.70092945927252e-05,0.020620529469361,0.435546097793622,3.43777764451705e-07,0.543746016362615
"SIRA","SIRA",3.69563583824462e-08,1.55940172156116e-23,9.47644984190658e-09,0.187570645850405,3.58688422844653e-07,4.14338684147314e-07,0.812428534689679
"SIRA","SIRA",2.24166757624975e-08,1.40065724419368e-20,4.74487618104536e-11,0.243054892306723,2.38024607777272e-08,0.000240070059728104,0.756704991366964
"SIRA","SIRA",2.97650534772707e-07,2.94275304876122e-23,1.66924780044624e-09,0.389631290374456,8.50467180598746e-08,1.77944783740327e-06,0.610366545811206
"SIRA","DERMASON",2.83067881719175e-08,2.55316187554415e-22,2.45707869632144e-10,0.538977856137697,8.86484563400496e-09,1.56337333307627e-05,0.461006472711631
"SIRA","SIRA",1.31484040147408e-07,1.0033679528326e-24,4.07849387924242e-08,0.0725545254084732,9.6220833077877e-07,9.22050993641081e-09,0.927444330893707
"SIRA","SIRA",1.224896721391e-07,1.21736762516101e-22,6.28361156511723e-09,0.251374818441237,2.47568307241971e-07,6.23609242125854e-07,0.74862418160793
"SIRA","DERMASON",3.9051409383704e-10,8.6144709941439e-22,2.66705021790276e-11,0.805103797737091,6.03105778852221e-11,2.11515848920446e-05,0.194875050200522
"SIRA","DERMASON",2.74673028767379e-09,6.17511332873895e-20,3.02573037505537e-13,0.633027903712228,2.25173395301456e-10,0.0440221796818516,0.322949913633714
"SIRA","DERMASON",6.43131830227891e-08,2.5519212191909e-24,1.83718252325546e-08,0.565700774745274,6.76116919498329e-08,1.05448799233696e-07,0.434298969509227
"SIRA","DERMASON",4.81165475750045e-09,1.44268964361342e-20,1.8217708232077e-12,0.691989269010661,3.71336384740766e-10,0.00392186096837269,0.304088864836153
"SIRA","SIRA",2.42163525072485e-08,3.15644787729358e-21,3.22850916176598e-10,0.182526774673104,6.71768583268191e-08,2.05911175050784e-05,0.817452542493329
"SIRA","SIRA",3.19287361804218e-07,8.31699099115766e-24,3.51728004541183e-08,0.0675701176907813,2.92076725586999e-06,3.52103254471242e-08,0.932426571871475
"SIRA","DERMASON",6.23421003521451e-09,1.00749842671794e-21,1.69141404378553e-12,0.862876192126739,8.48687387426508e-11,0.000820032531871351,0.13630376902062
"SIRA","SIRA",3.80082985342945e-08,8.15209881585406e-21,6.27580237658965e-11,0.443093985457717,1.12172921283672e-08,0.000147100216365432,0.556758865037569
"SIRA","SIRA",8.42981978650068e-09,2.51922701069629e-21,1.4280465253032e-11,0.333715949017496,5.15899299621136e-09,0.000574023030701141,0.66571001434871
"SIRA","SIRA",1.95369949182612e-08,1.23905685650193e-21,7.0486025205009e-11,0.345103579535561,7.89258408332e-09,5.37211121623346e-05,0.654842671852211
"SIRA","SIRA",3.03224782865576e-09,9.16766439154734e-22,5.42225574631334e-10,0.191437393267607,1.65401731186482e-08,4.02752730493468e-06,0.808558559090441
"SIRA","SIRA",6.90161598764751e-08,9.02625140797165e-21,9.97016842438268e-12,0.389215059892184,1.69835906447896e-08,0.00260407821717078,0.608180775880925
"SIRA","SIRA",1.67482062895654e-08,4.08751227002891e-23,1.30047296585506e-09,0.0783520087618616,5.50469086788498e-08,2.65713841127716e-07,0.921647652428709
"SIRA","SIRA",2.02899119467713e-08,1.74971211900471e-22,3.35629603747247e-10,0.306785194665672,1.50122655186492e-08,6.60086857650678e-06,0.693208168827945
"SIRA","SIRA",1.07721166942446e-07,1.45715563969711e-20,2.14357330410951e-10,0.306314323577788,8.31553525275662e-08,8.17069690134759e-05,0.693603778362322
"SIRA","SIRA",3.22703177587891e-07,1.53207418134342e-21,8.29499105185272e-10,0.181762083738537,6.70404699334912e-07,2.28291731662778e-05,0.818214093150921
"SIRA","DERMASON",3.51109313606252e-10,1.22032498673912e-20,4.69260285904333e-12,0.504108391331263,1.37838369112068e-10,0.000428044573255463,0.495463563601842
"SIRA","SIRA",6.20319346464188e-08,4.77320911222432e-21,1.29031768331613e-10,0.332483260331216,3.97305211239707e-08,9.78745840718633e-05,0.667418763193225
"SIRA","SIRA",7.93126682108481e-08,4.4258743085818e-23,4.21845353527934e-08,0.164755405180412,9.16928298246984e-07,7.82435354257666e-08,0.835243478150551
"SIRA","SIRA",1.13819450595167e-08,5.68373439056979e-22,4.1611688705764e-09,0.306121465094623,6.93435891405777e-08,1.26967602452448e-06,0.693877180342649
"SIRA","SIRA",2.09729162680223e-07,9.47374173219109e-24,1.20657105012608e-05,0.122072286275199,0.0303187123061388,1.43957861330663e-06,0.847595286400385
"SIRA","DERMASON",8.62849267939807e-09,1.33730326983297e-24,6.88781961219272e-07,0.553607774966957,1.03326263513219e-05,4.31140488690674e-07,0.446380763855749
"SIRA","SIRA",5.45768331919769e-07,1.90810907019313e-22,1.26270828264967e-09,0.114638709266882,7.15639377573874e-07,3.30871295665171e-06,0.885356719349744
"SIRA","DERMASON",2.80918058093227e-08,4.7389989914076e-21,1.14713901335432e-10,0.565959162696339,6.24840345505001e-09,4.98586396348547e-05,0.433990944209103
"SIRA","DERMASON",4.81603348383787e-07,5.16986402771922e-21,1.04246611321962e-11,0.510387705441359,4.83569372037832e-08,0.0059016637721337,0.483710100815798
"SIRA","SIRA",3.37725612676463e-08,1.43631204952686e-20,1.79438239489074e-10,0.375099270594337,2.24982055547052e-08,5.40400693942788e-05,0.624846632886064
"SIRA","DERMASON",2.11912844656669e-09,1.39653646837583e-21,5.12481830447516e-11,0.613870499303465,4.90680702264772e-10,2.59289149675744e-05,0.38610356912051
"SIRA","DERMASON",2.08507347274526e-08,5.07838912996865e-20,6.69360096191516e-13,0.698065527419018,1.00062020940899e-09,0.0389410031270814,0.262993447601876
"SIRA","SIRA",1.258770761048e-08,1.98346279201224e-22,2.14196137486919e-09,0.195913347332211,3.75321668484894e-08,5.96710718354746e-07,0.804086003695235
"SIRA","SIRA",5.40614721193034e-08,5.26193789190537e-24,8.06137908534779e-08,0.21708966234178,2.33125696575811e-06,1.47824836700363e-07,0.782907723901154
"SIRA","SIRA",2.64213006360511e-05,4.31586833833728e-23,2.4031830593266e-08,0.14040068964055,2.23662710244706e-05,4.76420135583507e-07,0.859550022335823
"SIRA","SIRA",1.99998813707538e-10,5.35391432017987e-19,8.79068740064811e-14,0.379433290318295,1.09569768787071e-10,0.18897638251448,0.431590326857568
"SIRA","SIRA",9.41136614679683e-09,1.22821330831675e-22,6.1264393194459e-08,0.440001404325783,5.02109796798231e-07,4.2440289048271e-07,0.55999759848577
"SIRA","SIRA",2.24114465872367e-08,1.43585846975404e-23,4.00901649957244e-08,0.334273745468593,1.51141928844774e-07,5.60021573258836e-08,0.66572598488571
"SIRA","DERMASON",4.67121687927923e-07,3.29370516194691e-20,2.88184407386651e-12,0.527394901136449,4.71500715703511e-08,0.0582799029970517,0.414324681591858
"SIRA","SIRA",1.31350083643331e-07,8.46727731870936e-24,1.26309207702636e-07,0.0958602152690079,3.55441999138803e-06,1.77844076507728e-08,0.904135954867302
"SIRA","SIRA",1.94974592894249e-07,1.27166737800804e-23,1.18227753590615e-07,0.136528256910764,5.34396652488226e-06,5.651446291415e-08,0.863466029405902
"SIRA","SIRA",1.52272758451703e-06,9.3592590518989e-23,4.4420260285335e-09,0.0788796026986107,3.25140044924409e-06,8.6271514512113e-07,0.921114756016184
"SIRA","SIRA",0.000400240367988346,3.44527146753497e-21,1.12917559136704e-07,0.107282338126096,0.0024666681186399,4.69137222906422e-06,0.889845949097487
"SIRA","DERMASON",7.30506694161996e-09,2.76698175648335e-20,4.77010665104354e-12,0.587922402249185,1.14532036481478e-09,0.00215881592646218,0.409918773369195
"SIRA","SIRA",7.52151397393016e-08,3.99299490667202e-22,1.52866372581944e-08,0.249325572356098,3.59473939146e-07,3.45517560100665e-07,0.750673632150626
"SIRA","DERMASON",2.40235505393077e-10,1.30182048238545e-19,1.81689905885534e-11,0.530994948538297,3.36876203934635e-10,0.000267785401393044,0.46873726546503
"SIRA","SIRA",1.65939186173536e-08,2.90205419062851e-24,5.56330245336466e-06,0.0687359800255395,0.000840171260816417,5.29368137517182e-08,0.930418215880458
"SIRA","SIRA",1.42051249491185e-08,4.4935515254504e-23,1.56962613295877e-09,0.0477144363568035,3.47059760185421e-07,8.63463470389129e-07,0.952284337345215
"SIRA","SIRA",1.64560238328309e-08,7.80342174646363e-21,4.83324916852731e-10,0.106291450917137,1.30860497712931e-07,1.19510421051682e-05,0.893696450240912
"SIRA","SIRA",3.2381380447317e-09,3.40411807065766e-22,2.04390628374748e-10,0.322169947697867,3.75380781223515e-09,7.08525803476958e-06,0.677822959847762
"SIRA","SIRA",1.0797371185957e-07,4.994587923659e-22,1.66983817621497e-08,0.228036628787431,5.52576126997104e-07,3.75140889640483e-07,0.771962318823459
"SIRA","SIRA",1.14233978677243e-08,1.52591520143966e-20,9.74083693516202e-12,0.193981262248849,1.36498761265856e-08,0.0012815120630747,0.804737200605062
"SIRA","SIRA",4.46613201313138e-09,5.1371417179979e-22,1.95922700967838e-10,0.385348221677931,3.52046043114894e-09,8.98543530855735e-06,0.614642784704246
"SIRA","SIRA",1.00406601062316e-08,2.65148774485969e-20,1.12436397221006e-10,0.120193781090641,4.45841037934363e-08,5.53117258208796e-05,0.879750852446338
"SIRA","SIRA",2.13700196351462e-07,5.88558541534969e-22,1.21087364846861e-09,0.0303500414835541,3.01276521892932e-06,3.15690325773994e-06,0.969643573936899
"SIRA","SIRA",1.06665319690498e-09,7.53339299083323e-21,2.54304541381602e-11,0.40155798520444,6.83910522369911e-10,7.96043829012784e-05,0.598362408636664
"SIRA","SIRA",6.06301108311616e-09,4.56941757251786e-20,3.00006430147698e-11,0.429562948033313,3.5225088176731e-09,0.000293480580171626,0.570143561770995
"SIRA","SIRA",1.17968688521066e-06,4.9541029881513e-23,9.50519270209524e-09,0.0369044196304418,6.89503584766675e-06,1.69742114648074e-07,0.963087326399518
"SIRA","DERMASON",2.95012745594766e-10,8.71045320685441e-19,6.98163782418689e-14,0.578024447670546,3.98042654851391e-11,0.165870845588126,0.256104706406441
"SIRA","SIRA",4.53759452864913e-09,3.00652372874943e-20,1.42622377059985e-10,0.429666089346582,6.838913572899e-09,6.4444855190305e-05,0.570269454279097
"SIRA","SIRA",2.91174841168138e-09,1.19830214349412e-20,2.9336632318997e-10,0.292779625679506,9.90657184584e-09,1.7192176829301e-05,0.707203169031978
"SIRA","SIRA",6.56996645650053e-09,1.44477137888953e-19,9.65503882748245e-12,0.445233421599286,3.35104100692389e-09,0.00191106368025881,0.552855504789793
"SIRA","SIRA",4.36933250547198e-08,2.0182969920997e-21,1.47972071880892e-09,0.162622817334475,1.12686091519015e-07,2.10522427492364e-06,0.837374919582113
"SIRA","SIRA",0.00497545030992,1.14743491914125e-20,1.25678791766829e-07,0.250741561461987,0.00614306780889781,2.41308090315031e-05,0.738115663931372
"SIRA","SIRA",1.79084841599127e-07,5.79611537656398e-21,7.45916647215115e-09,0.415028288431969,3.73220550535166e-07,2.7291070812229e-06,0.584968422696391
"SIRA","SIRA",2.60665893188295e-09,3.3865723375888e-21,1.87931323132877e-10,0.224434039457144,5.58286053956265e-09,9.22421366716356e-06,0.775556727951738
"SIRA","SIRA",1.29285509327266e-07,8.7553236200869e-23,3.5339675802212e-09,0.427239086636873,7.29726712566059e-08,9.07181352780912e-07,0.572759800389626
"SIRA","SIRA",1.16646762247333e-08,4.56289602735951e-25,3.69086352751024e-06,0.00896759543489952,0.00271830024024849,9.11816582436285e-09,0.988310392678482
"SIRA","SIRA",1.23329522289776e-07,3.58173508835651e-23,4.39216705973243e-07,0.164028760324944,3.09389628085819e-05,1.27114950504905e-07,0.835939611051069
"SIRA","SIRA",5.65255234990191e-09,1.00481424349134e-19,2.85099286277248e-11,0.237413184936438,9.22668732758886e-09,0.000372063005784147,0.762214737150028
"SIRA","DERMASON",1.12292208858792e-10,1.30185585617277e-19,9.08097770206895e-13,0.673276788546901,2.97638758193245e-11,0.00342241932427692,0.323300791985858
"SIRA","SIRA",3.16326036543965e-09,1.15392435364858e-21,2.48391314188654e-09,0.200043499740372,3.54696636115937e-08,1.08451162688072e-06,0.799955374631164
"SIRA","SIRA",2.17636353352671e-08,1.03905553139389e-22,3.10937119300405e-08,0.133185777983848,4.86002114972903e-07,7.79481418125351e-08,0.866813605208548
"SIRA","SIRA",1.21833200488538e-08,7.27900371358504e-22,1.17853898225913e-09,0.261292305561841,1.73180077016207e-08,1.18292932608089e-06,0.738706480828966
"SIRA","DERMASON",3.79937394193309e-10,2.03387800023957e-19,9.7549813919276e-12,0.7586128583683,1.56969174722063e-10,0.000525192953070684,0.240861948131967
"SIRA","SIRA",1.49351430450944e-07,5.59499760305548e-21,6.88990606910446e-10,0.262466944049338,1.23987224415108e-07,1.20729373657171e-05,0.737520708985651
"SIRA","SIRA",2.479742205175e-07,8.21636488081999e-21,5.6048506581387e-09,0.139046091126857,1.36212915920522e-06,2.46834307359828e-06,0.860949824821839
"SIRA","DERMASON",1.66071515342465e-09,5.76376333202021e-21,4.14728270454817e-10,0.554519615625835,2.38984124733992e-09,7.4729256462761e-06,0.445472906983234
"SIRA","SIRA",2.93882773998677e-08,1.07710081289171e-19,6.90963617596873e-11,0.25697496353433,3.94032832421559e-08,0.000315156510245336,0.742709811094768
"SIRA","SIRA",2.20141050928695e-09,1.56623644423695e-22,4.61457704774696e-09,0.295356820358767,5.21243429549591e-08,1.35516552900348e-06,0.704641765535374
